State Name,County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,Agency Name,Agency ID - NCES Assigned,Total Students All Grades (Excludes AE),School Level,Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,Pupil/Teacher Ratio,Full-Time Equivalent (FTE) Teachers,School ID - NCES Assigned,District Entity ID,School Name,District Name,Percent Passing,Subject
Arizona,Pima County,"=""04019""",2-No,1-Title I targeted assistance eligible school-No program,"=""0401""",Yes participating without using any Provision or the CEO,Amphitheater Unified District (4406),"=""0400680""",1830,High,200,915,915,11,58,473,47,1195,14,32,23.11,79.20,"=""040068002198""",4406,Ironwood Ridge High School,Amphitheater Unified District,42,English Language Arts
Arizona,Pima County,"=""04019""",2-No,1-Title I targeted assistance eligible school-No program,"=""0401""",Yes participating without using any Provision or the CEO,Amphitheater Unified District (4406),"=""0400680""",1830,High,200,915,915,11,58,473,47,1195,14,32,23.11,79.20,"=""040068002198""",4406,Ironwood Ridge High School,Amphitheater Unified District,35,Mathematics
Arizona,Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0401""",Yes participating without using any Provision or the CEO,Casa Grande Elementary District (4446),"=""0401710""",482,Elementary,317,246,236,9,1,328,13,94,3,34,19.67,24.50,"=""040171001357""",4446,Ironwood School,Casa Grande Elementary District,34,English Language Arts
Arizona,Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0401""",Yes participating without using any Provision or the CEO,Casa Grande Elementary District (4446),"=""0401710""",482,Elementary,317,246,236,9,1,328,13,94,3,34,19.67,24.50,"=""040171001357""",4446,Ironwood School,Casa Grande Elementary District,27,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0405""",Yes participating without using any Provision or the CEO,Mesa Unified District (4235),"=""0404970""",516,Elementary,330,278,238,4,3,260,24,213,1,11,15.00,34.39,"=""040497000393""",4235,Irving Elementary School,Mesa Unified District,41,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0405""",Yes participating without using any Provision or the CEO,Mesa Unified District (4235),"=""0404970""",516,Elementary,330,278,238,4,3,260,24,213,1,11,15.00,34.39,"=""040497000393""",4235,Irving Elementary School,Mesa Unified District,44,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Community Eligibility Option (CEO),Isaac Elementary District (4259),"=""0403960""",766,Middle,712,422,344,6,4,730,16,10,"=""0""","=""0""",20.70,37.00,"=""040396000315""",4259,Isaac Middle School,Isaac Elementary District,12,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Community Eligibility Option (CEO),Isaac Elementary District (4259),"=""0403960""",766,Middle,712,422,344,6,4,730,16,10,"=""0""","=""0""",20.70,37.00,"=""040396000315""",4259,Isaac Middle School,Isaac Elementary District,8,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0405""",Yes participating without using any Provision or the CEO,Mesa Unified District (4235),"=""0404970""",855,Elementary,264,424,431,64,10,194,6,547,2,32,20.80,41.10,"=""040497001375""",4235,Ishikawa Elementary School,Mesa Unified District,69,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0405""",Yes participating without using any Provision or the CEO,Mesa Unified District (4235),"=""0404970""",855,Elementary,264,424,431,64,10,194,6,547,2,32,20.80,41.10,"=""040497001375""",4235,Ishikawa Elementary School,Mesa Unified District,71,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,2-Title I targeted assistance school,"=""0405""",Yes participating without using any Provision or the CEO,Gilbert Unified District (4239),"=""0403400""",547,Elementary,202,277,270,15,22,168,29,270,7,36,17.23,31.75,"=""040340001365""",4239,Islands Elementary School,Gilbert Unified District,57,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,2-Title I targeted assistance school,"=""0405""",Yes participating without using any Provision or the CEO,Gilbert Unified District (4239),"=""0403400""",547,Elementary,202,277,270,15,22,168,29,270,7,36,17.23,31.75,"=""040340001365""",4239,Islands Elementary School,Gilbert Unified District,54,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Community Eligibility Option (CEO),Isaac Elementary District (4259),"=""0403960""",653,Elementary,613,328,325,2,2,624,17,7,"=""0""",1,22.71,28.75,"=""040396000318""",4259,J B Sutton Elementary School,Isaac Elementary District,22,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Community Eligibility Option (CEO),Isaac Elementary District (4259),"=""0403960""",653,Elementary,613,328,325,2,2,624,17,7,"=""0""",1,22.71,28.75,"=""040396000318""",4259,J B Sutton Elementary School,Isaac Elementary District,27,Mathematics
Arizona,Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0401""",Yes participating without using any Provision or the CEO,Flowing Wells Unified District (4405),"=""0403010""",518,Elementary,289,274,244,3,3,250,11,230,3,18,17.12,30.25,"=""040301001000""",4405,J Robert Hendricks Elementary School,Flowing Wells Unified District,58,English Language Arts
Arizona,Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0401""",Yes participating without using any Provision or the CEO,Flowing Wells Unified District (4405),"=""0403010""",518,Elementary,289,274,244,3,3,250,11,230,3,18,17.12,30.25,"=""040301001000""",4405,J Robert Hendricks Elementary School,Flowing Wells Unified District,57,Mathematics
Arizona,Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,J O Combs Unified School District (4445),"=""0403990""",703,Middle,309,361,342,14,6,221,23,407,2,30,34.11,20.61,"=""040399000320""",4445,J. O. Combs Middle School,J O Combs Unified School District,33,English Language Arts
Arizona,Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,J O Combs Unified School District (4445),"=""0403990""",703,Middle,309,361,342,14,6,221,23,407,2,30,34.11,20.61,"=""040399000320""",4445,J. O. Combs Middle School,J O Combs Unified School District,30,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",Yes participating without using any Provision or the CEO,Queen Creek Unified District (4245),"=""0406810""",375,Elementary,74,201,174,4,7,93,8,255,"=""0""",8,16.38,22.90,"=""040681002369""",4245,Jack Barnes Elementary School,Queen Creek Unified District,65,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",Yes participating without using any Provision or the CEO,Queen Creek Unified District (4245),"=""0406810""",375,Elementary,74,201,174,4,7,93,8,255,"=""0""",8,16.38,22.90,"=""040681002369""",4245,Jack Barnes Elementary School,Queen Creek Unified District,70,Mathematics
Arizona,Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,J O Combs Unified School District (4445),"=""0403990""",518,Elementary,264,277,241,2,3,187,20,282,"=""0""",24,20.89,24.80,"=""040399002561""",4445,Jack Harmon Elementary School,J O Combs Unified School District,40,English Language Arts
Arizona,Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,J O Combs Unified School District (4445),"=""0403990""",518,Elementary,264,277,241,2,3,187,20,282,"=""0""",24,20.89,24.80,"=""040399002561""",4445,Jack Harmon Elementary School,J O Combs Unified School District,39,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,Murphy Elementary District (4265),"=""0405400""",340,Elementary,326,177,163,"=""0""",1,319,6,8,3,3,31.92,10.65,"=""040540001309""",4265,Jack L Kuban Elementary School,Murphy Elementary District,24,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,Murphy Elementary District (4265),"=""0405400""",340,Elementary,326,177,163,"=""0""",1,319,6,8,3,3,31.92,10.65,"=""040540001309""",4265,Jack L Kuban Elementary School,Murphy Elementary District,21,Mathematics
Arizona,Mohave County,"=""04015""",2-No,1-Title I targeted assistance eligible school-No program,"=""0404""",Yes participating without using any Provision or the CEO,Lake Havasu Unified District (4368),"=""0404280""",508,Elementary,177,258,250,4,1,78,3,412,2,8,20.32,25.00,"=""040428002182""",4368,Jamaica Elementary School,Lake Havasu Unified District,63,English Language Arts
Arizona,Mohave County,"=""04015""",2-No,1-Title I targeted assistance eligible school-No program,"=""0404""",Yes participating without using any Provision or the CEO,Lake Havasu Unified District (4368),"=""0404280""",508,Elementary,177,258,250,4,1,78,3,412,2,8,20.32,25.00,"=""040428002182""",4368,Jamaica Elementary School,Lake Havasu Unified District,71,Mathematics
Arizona,Yuma County,"=""04027""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,Yuma Elementary District (4499),"=""0409600""",773,Elementary,502,393,380,3,9,555,13,185,3,5,24.62,31.40,"=""040960000988""",4499,James B Rolle School,Yuma Elementary District,44,English Language Arts
Arizona,Yuma County,"=""04027""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,Yuma Elementary District (4499),"=""0409600""",773,Elementary,502,393,380,3,9,555,13,185,3,5,24.62,31.40,"=""040960000988""",4499,James B Rolle School,Yuma Elementary District,46,Mathematics
Arizona,Yuma County,"=""04027""",2-No,5-Title I schoolwide school,"=""0404""",No,Yuma Elementary District (4499),"=""0409600""",77,Elementary,–,45,32,2,1,24,"=""0""",45,"=""0""",5,16.74,4.60,"=""040960000989""",4499,James D Price School,Yuma Elementary District,68,English Language Arts
Arizona,Yuma County,"=""04027""",2-No,5-Title I schoolwide school,"=""0404""",No,Yuma Elementary District (4499),"=""0409600""",77,Elementary,–,45,32,2,1,24,"=""0""",45,"=""0""",5,16.74,4.60,"=""040960000989""",4499,James D Price School,Yuma Elementary District,48,Mathematics
Arizona,Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0409""",No,James Madison Preparatory School (79063),"=""0400231""",182,High,–,94,88,"=""0""",5,40,2,125,2,8,†,–,"=""040023102021""",79063,James Madison Preparatory School,James Madison Preparatory School,64,English Language Arts
Arizona,Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0409""",No,James Madison Preparatory School (79063),"=""0400231""",182,High,–,94,88,"=""0""",5,40,2,125,2,8,†,–,"=""040023102021""",79063,James Madison Preparatory School,James Madison Preparatory School,45,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,Alhambra Elementary District (4280),"=""0400600""",968,Elementary,890,502,466,1,23,862,37,25,3,17,20.18,47.98,"=""040060000007""",4280,James W. Rice Elementary School,Alhambra Elementary District,27,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,Alhambra Elementary District (4280),"=""0400600""",968,Elementary,890,502,466,1,23,862,37,25,3,17,20.18,47.98,"=""040060000007""",4280,James W. Rice Elementary School,Alhambra Elementary District,31,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),"=""0401870""",745,Elementary,133,385,360,10,32,132,27,516,1,27,16.93,44.00,"=""040187002125""",4242,Jane D. Hull Elementary,Chandler Unified District #80,64,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),"=""0401870""",745,Elementary,133,385,360,10,32,132,27,516,1,27,16.93,44.00,"=""040187002125""",4242,Jane D. Hull Elementary,Chandler Unified District #80,62,Mathematics
Arizona,Navajo County,"=""04017""",2-No,5-Title I schoolwide school,"=""0401""",Yes under Community Eligibility Option (CEO),Cedar Unified District (4395),"=""0401810""",142,Elementary,138,71,71,142,"=""0""","=""0""","=""0""","=""0""","=""0""","=""0""",13.52,10.50,"=""040181000325""",4395,Jeddito School,Cedar Unified District,*,English Language Arts
Arizona,Navajo County,"=""04017""",2-No,5-Title I schoolwide school,"=""0401""",Yes under Community Eligibility Option (CEO),Cedar Unified District (4395),"=""0401810""",142,Elementary,138,71,71,142,"=""0""","=""0""","=""0""","=""0""","=""0""","=""0""",13.52,10.50,"=""040181000325""",4395,Jeddito School,Cedar Unified District,13,Mathematics
Arizona,Navajo County,"=""04017""",2-No,5-Title I schoolwide school,"=""0401""",Yes under Community Eligibility Option (CEO),Winslow Unified District (4387),"=""0409460""",295,Elementary,200,167,128,136,3,93,2,51,"=""0""",10,17.35,17.00,"=""040946000973""",4387,Jefferson Elementary School,Winslow Unified District,*,English Language Arts
Arizona,Navajo County,"=""04017""",2-No,5-Title I schoolwide school,"=""0401""",Yes under Community Eligibility Option (CEO),Winslow Unified District (4387),"=""0409460""",295,Elementary,200,167,128,136,3,93,2,51,"=""0""",10,17.35,17.00,"=""040946000973""",4387,Jefferson Elementary School,Winslow Unified District,*,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0405""",Yes participating without using any Provision or the CEO,Mesa Unified District (4235),"=""0404970""",517,Elementary,433,286,231,6,1,378,15,110,"=""0""",7,15.89,32.53,"=""040497001070""",4235,Jefferson Elementary School,Mesa Unified District,39,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0405""",Yes participating without using any Provision or the CEO,Mesa Unified District (4235),"=""0404970""",517,Elementary,433,286,231,6,1,378,15,110,"=""0""",7,15.89,32.53,"=""040497001070""",4235,Jefferson Elementary School,Mesa Unified District,46,Mathematics
ARIZONA,Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0408""",Yes participating without using any Provision or the CEO,Choice Academies Inc. (90138),"=""0400805""",207,High,24,88,119,1,9,39,7,136,2,13,†,–,"=""040080503444""",90138,Jefferson Preparatory High School,"Choice Academies, Inc.",77,English Language Arts
ARIZONA,Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0408""",Yes participating without using any Provision or the CEO,Choice Academies Inc. (90138),"=""0400805""",207,High,24,88,119,1,9,39,7,136,2,13,†,–,"=""040080503444""",90138,Jefferson Preparatory High School,"Choice Academies, Inc.",54,Mathematics
Arizona,Cochise County,"=""04003""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,Douglas Unified District (4174),"=""0402530""",411,Elementary,356,196,215,2,2,400,3,4,"=""0""","=""0""",21.63,19.00,"=""040253000190""",4174,Joe Carlson Elementary School,Douglas Unified District,32,English Language Arts
Arizona,Cochise County,"=""04003""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,Douglas Unified District (4174),"=""0402530""",411,Elementary,356,196,215,2,2,400,3,4,"=""0""","=""0""",21.63,19.00,"=""040253000190""",4174,Joe Carlson Elementary School,Douglas Unified District,34,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),"=""0401870""",808,Elementary,40,415,393,1,43,116,21,586,"=""0""",41,18.34,44.05,"=""040187003321""",4242,John & Carol Carlson Elementary,Chandler Unified District #80,72,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),"=""0401870""",808,Elementary,40,415,393,1,43,116,21,586,"=""0""",41,18.34,44.05,"=""040187003321""",4242,John & Carol Carlson Elementary,Chandler Unified District #80,71,Mathematics
Arizona,Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,Tucson Unified District (4403),"=""0408800""",502,Elementary,401,266,236,12,20,203,129,108,18,12,18.59,27.00,"=""040880000906""",4403,John B Wright Elementary School,Tucson Unified District,34,English Language Arts
Arizona,Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,Tucson Unified District (4403),"=""0408800""",502,Elementary,401,266,236,12,20,203,129,108,18,12,18.59,27.00,"=""040880000906""",4403,John B Wright Elementary School,Tucson Unified District,38,Mathematics
Arizona,Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,Tucson Unified District (4403),"=""0408800""",705,Elementary,479,359,346,59,2,586,13,33,2,10,21.36,33.01,"=""040880000904""",4403,John E White Elementary School,Tucson Unified District,48,English Language Arts
Arizona,Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,Tucson Unified District (4403),"=""0408800""",705,Elementary,479,359,346,59,2,586,13,33,2,10,21.36,33.01,"=""040880000904""",4403,John E White Elementary School,Tucson Unified District,42,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Community Eligibility Option (CEO),Roosevelt Elementary District (4279),"=""0407080""",504,Elementary,408,256,248,7,1,424,52,13,"=""0""",7,18.67,27.00,"=""040708000592""",4279,John F Kennedy Elementary School,Roosevelt Elementary District,18,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Community Eligibility Option (CEO),Roosevelt Elementary District (4279),"=""0407080""",504,Elementary,408,256,248,7,1,424,52,13,"=""0""",7,18.67,27.00,"=""040708000592""",4279,John F Kennedy Elementary School,Roosevelt Elementary District,20,Mathematics
Arizona,Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0401""",Yes under Community Eligibility Option (CEO),Superior Unified School District (4440),"=""0408230""",181,Elementary,169,86,95,2,"=""0""",159,2,18,"=""0""","=""0""",20.69,8.75,"=""040823000758""",4440,John F Kennedy School,Superior Unified School District,28,English Language Arts
Arizona,Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0401""",Yes under Community Eligibility Option (CEO),Superior Unified School District (4440),"=""0408230""",181,Elementary,169,86,95,2,"=""0""",159,2,18,"=""0""","=""0""",20.69,8.75,"=""040823000758""",4440,John F Kennedy School,Superior Unified School District,20,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Provision 2,Cartwright Elementary District (4282),"=""0401680""",742,Elementary,674,355,387,8,2,639,66,22,"=""0""",5,21.12,35.14,"=""040168000098""",4282,John F. Long,Cartwright Elementary District,35,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Provision 2,Cartwright Elementary District (4282),"=""0401680""",742,Elementary,674,355,387,8,2,639,66,22,"=""0""",5,21.12,35.14,"=""040168000098""",4282,John F. Long,Cartwright Elementary District,35,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0406""",Yes under Community Eligibility Option (CEO),Washington Elementary School District (4260),"=""0409060""",591,Elementary,442,317,274,6,7,312,37,204,1,24,15.77,37.47,"=""040906001116""",4260,John Jacobs Elementary School,Washington Elementary School District,36,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0406""",Yes under Community Eligibility Option (CEO),Washington Elementary School District (4260),"=""0409060""",591,Elementary,442,317,274,6,7,312,37,204,1,24,15.77,37.47,"=""040906001116""",4260,John Jacobs Elementary School,Washington Elementary School District,40,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,4-Title I schoolwide eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),"=""0401870""",588,Elementary,304,314,274,21,34,269,50,175,5,34,17.60,33.40,"=""040187001206""",4242,John M Andersen Elementary School,Chandler Unified District #80,40,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,4-Title I schoolwide eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),"=""0401870""",588,Elementary,304,314,274,21,34,269,50,175,5,34,17.60,33.40,"=""040187001206""",4242,John M Andersen Elementary School,Chandler Unified District #80,26,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0409""",Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),"=""0401870""",888,Middle,523,431,457,24,24,486,64,250,5,35,19.91,44.60,"=""040187001400""",4242,John M Andersen Jr High School,Chandler Unified District #80,34,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0409""",Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),"=""0401870""",888,Middle,523,431,457,24,24,486,64,250,5,35,19.91,44.60,"=""040187001400""",4242,John M Andersen Jr High School,Chandler Unified District #80,30,Mathematics
Arizona,Coconino County,"=""04005""",2-No,5-Title I schoolwide school,"=""0401""",Yes under Community Eligibility Option (CEO),Flagstaff Unified District (4192),"=""0402860""",413,Elementary,251,217,196,101,"=""0""",189,6,98,1,18,14.86,27.80,"=""040286000225""",4192,John Q Thomas Elementary School,Flagstaff Unified District,38,English Language Arts
Arizona,Coconino County,"=""04005""",2-No,5-Title I schoolwide school,"=""0401""",Yes under Community Eligibility Option (CEO),Flagstaff Unified District (4192),"=""0402860""",413,Elementary,251,217,196,101,"=""0""",189,6,98,1,18,14.86,27.80,"=""040286000225""",4192,John Q Thomas Elementary School,Flagstaff Unified District,31,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Community Eligibility Option (CEO),Roosevelt Elementary District (4279),"=""0407080""",373,Elementary,304,209,164,3,3,291,62,4,1,9,20.72,18.00,"=""040708001144""",4279,John R Davis School,Roosevelt Elementary District,25,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Community Eligibility Option (CEO),Roosevelt Elementary District (4279),"=""0407080""",373,Elementary,304,209,164,3,3,291,62,4,1,9,20.72,18.00,"=""040708001144""",4279,John R Davis School,Roosevelt Elementary District,21,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0405""",Yes participating without using any Provision or the CEO,Mesa Unified District (4235),"=""0404970""",617,Elementary,264,336,281,7,4,182,33,359,2,30,16.83,36.65,"=""040497001233""",4235,Johnson Elementary School,Mesa Unified District,59,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0405""",Yes participating without using any Provision or the CEO,Mesa Unified District (4235),"=""0404970""",617,Elementary,264,336,281,7,4,182,33,359,2,30,16.83,36.65,"=""040497001233""",4235,Johnson Elementary School,Mesa Unified District,62,Mathematics
Arizona,Navajo County,"=""04017""",2-No,5-Title I schoolwide school,"=""0401""",Yes participating without using any Provision or the CEO,Joseph City Unified District (4388),"=""0404010""",228,Elementary,104,109,119,44,"=""0""",34,1,129,"=""0""",20,18.77,12.15,"=""040401000321""",4388,Joseph City Elementary School,Joseph City Unified District,67,English Language Arts
Arizona,Navajo County,"=""04017""",2-No,5-Title I schoolwide school,"=""0401""",Yes participating without using any Provision or the CEO,Joseph City Unified District (4388),"=""0404010""",228,Elementary,104,109,119,44,"=""0""",34,1,129,"=""0""",20,18.77,12.15,"=""040401000321""",4388,Joseph City Elementary School,Joseph City Unified District,59,Mathematics
Arizona,Navajo County,"=""04017""",2-No,5-Title I schoolwide school,"=""0401""",Yes participating without using any Provision or the CEO,Joseph City Unified District (4388),"=""0404010""",117,High,45,50,67,16,"=""0""",15,"=""0""",77,"=""0""",9,17.41,6.72,"=""040401000322""",4388,Joseph City High School,Joseph City Unified District,52,English Language Arts
Arizona,Navajo County,"=""04017""",2-No,5-Title I schoolwide school,"=""0401""",Yes participating without using any Provision or the CEO,Joseph City Unified District (4388),"=""0404010""",117,High,45,50,67,16,"=""0""",15,"=""0""",77,"=""0""",9,17.41,6.72,"=""040401000322""",4388,Joseph City High School,Joseph City Unified District,26,Mathematics
Arizona,Navajo County,"=""04017""",2-No,5-Title I schoolwide school,"=""0401""",No,Joseph City Unified District (4388),"=""0404010""",106,Middle,–,50,56,22,"=""0""",15,3,60,"=""0""",6,106.00,1.00,"=""040401002542""",4388,Joseph City Junior High School,Joseph City Unified District,46,English Language Arts
Arizona,Navajo County,"=""04017""",2-No,5-Title I schoolwide school,"=""0401""",No,Joseph City Unified District (4388),"=""0404010""",106,Middle,–,50,56,22,"=""0""",15,3,60,"=""0""",6,106.00,1.00,"=""040401002542""",4388,Joseph City Junior High School,Joseph City Unified District,38,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Community Eligibility Option (CEO),Isaac Elementary District (4259),"=""0403960""",553,Elementary,481,276,277,4,2,509,19,11,3,5,20.87,26.50,"=""040396000319""",4259,Joseph Zito Elementary School,Isaac Elementary District,15,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Community Eligibility Option (CEO),Isaac Elementary District (4259),"=""0403960""",553,Elementary,481,276,277,4,2,509,19,11,3,5,20.87,26.50,"=""040396000319""",4259,Joseph Zito Elementary School,Isaac Elementary District,28,Mathematics
Arizona,Cochise County,"=""04003""",2-No,4-Title I schoolwide eligible school-No program,"=""0402""",Yes participating without using any Provision or the CEO,Sierra Vista Unified District (4175),"=""0401460""",736,Middle,345,375,361,8,18,298,45,311,9,47,19.27,38.20,"=""040146000078""",4175,Joyce Clark Middle School,Sierra Vista Unified District,42,English Language Arts
Arizona,Cochise County,"=""04003""",2-No,4-Title I schoolwide eligible school-No program,"=""0402""",Yes participating without using any Provision or the CEO,Sierra Vista Unified District (4175),"=""0401460""",736,Middle,345,375,361,8,18,298,45,311,9,47,19.27,38.20,"=""040146000078""",4175,Joyce Clark Middle School,Sierra Vista Unified District,49,Mathematics
Arizona,Gila County,"=""04007""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,Payson Unified District (4209),"=""0406070""",591,Elementary,324,308,283,13,2,143,1,398,"=""0""",34,20.05,29.48,"=""040607001088""",4209,Julia Randall Elementary School,Payson Unified District,53,English Language Arts
Arizona,Gila County,"=""04007""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,Payson Unified District (4209),"=""0406070""",591,Elementary,324,308,283,13,2,143,1,398,"=""0""",34,20.05,29.48,"=""040607001088""",4209,Julia Randall Elementary School,Payson Unified District,44,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,Peoria Unified School District (4237),"=""0406250""",417,Elementary,291,218,199,4,6,156,15,209,"=""0""",27,12.96,32.17,"=""040625000512""",4237,Kachina Elementary School,Peoria Unified School District,43,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,Peoria Unified School District (4237),"=""0406250""",417,Elementary,291,218,199,4,6,156,15,209,"=""0""",27,12.96,32.17,"=""040625000512""",4237,Kachina Elementary School,Peoria Unified School District,43,Mathematics
Arizona,Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,Kaizen Education Foundation dba El Dorado High Sch (4342),"=""0400149""",185,High,110,104,81,5,3,110,31,27,3,6,†,–,"=""040014901897""",4342,Kaizen Education Foundation dba El Dorado High School,Kaizen Education Foundation dba El Dorado High School,*,English Language Arts
